isbuyer	buy_freq	visit_freq	buy_interval	sv_interval	expected_time_buy	expected_time_visit	last_buy	last_visit	multiple_buy	multiple_visit	uniq_urls	num_checkins	y_buy
	0	NaN	2	0	.0833333	0	-48.64849	48	48	0	1	154	1405	0
	0	NaN	1	0	0	0	0	61	61	0	0	53	140	0
	0	NaN	1	0	0	0	0	24	24	0	0	70	119	0
	0	NaN	2	0	16.41667	0	-5.283529	13	13	0	1	148	1358	0
	0	NaN	1	0	0	0	0	146	146	0	0	105	1810	0
	0	NaN	1	0	0	0	0	50	50	0	0	37	195	0
	0	NaN	1	0	0	0	0	9	9	0	0	99	328	0
	0	NaN	2	0	3.125	0	-101.4044	102	102	0	1	169	390	0
	0	NaN	1	0	0	0	0	7	7	0	0	16	107	0
	0	NaN	1	0	0	0	0	52	52	0	0	5	1276	0
	0	NaN	1	0	0	0	0	164	164	0	0	154	853	0
	0	NaN	1	0	0	0	0	109	109	0	0	188	734	0
	0	NaN	1	0	0	0	0	87	87	0	0	95	262	0
	0	NaN	1	0	0	0	0	106	106	0	0	40	155	0
	0	NaN	2	0	42.20833	0	2.118887	18	18	0	1	115	260	0
	0	NaN	1	0	0	0	0	27	27	0	0	168	389	0
	0	NaN	1	0	0	0	0	21	21	0	0	114	282	0
	0	NaN	1	0	0	0	0	10	10	0	0	-1	1	0
	0	NaN	1	0	0	0	0	68	68	0	0	45	191	0
	0	NaN	19	0	5.798611	0	-21.46395	26	26	0	1	160	1459	0
	0	NaN	1	0	0	0	0	65	65	0	0	-1	419	0
	0	NaN	19	0	9.335649	0	.6242983	8	8	0	1	171	3029	0
	0	NaN	1	0	0	0	0	4	4	0	0	10	43	0
	0	NaN	1	0	0	0	0	175	175	0	0	154	489	0
	0	NaN	1	0	0	0	0	33	33	0	0	177	723	0
	0	NaN	1	0	0	0	0	6	6	0	0	65	155	0
	0	NaN	1	0	0	0	0	10	10	0	0	8	85	0
	0	NaN	17	0	5.307292	0	-.282852	5	5	0	1	118	392	0
	0	NaN	1	0	0	0	0	186	186	0	0	153	638	0
	0	NaN	2	0	113.5417	0	55.64663	1	1	0	1	166	404	0
	0	NaN	1	0	0	0	0	78	78	0	0	184	1751	0
	0	NaN	2	0	19.125	0	-2.984629	12	12	0	1	177	1227	0
	0	NaN	3	0	85.47916	0	44.95199	12	12	0	1	83	616	0
	0	NaN	3	0	5.979167	0	-11.11896	15	15	0	1	33	308	0
	0	NaN	6	0	15.2	0	-1.916471	14	14	0	1	112	716	0
	0	NaN	1	0	0	0	0	102	102	0	0	11	55	0
	0	NaN	14	0	9.326923	0	8.626618	0	0	0	1	173	833	0
	0	NaN	1	0	0	0	0	29	29	0	0	111	200	0
	0	NaN	1	0	0	0	0	20	20	0	0	95	230	0
	0	NaN	1	0	0	0	0	106	106	0	0	156	5004	0
	0	NaN	2	0	10.08333	0	-94.80493	99	99	0	1	148	2064	0
	0	NaN	1	0	0	0	0	112	112	0	0	111	270	0
	0	NaN	1	0	0	0	0	36	36	0	0	52	349	0
	0	NaN	12	0	3.825758	0	1.425511	2	2	0	1	15	171	0
	0	NaN	1	0	0	0	0	20	20	0	0	58	165	0
	0	NaN	1	0	0	0	0	114	114	0	0	162	944	0
	0	NaN	2	0	7	0	3.456758	0	0	0	1	20	213	1
	0	NaN	1	0	0	0	0	27	27	0	0	7	16	0
	1	1	1	0	0	0	0	73	73	0	0	63	153	0
	0	NaN	2	0	119.2083	0	10.71728	48	48	0	1	26	100	0
	0	NaN	1	0	0	0	0	66	66	0	0	140	657	0
	0	NaN	1	0	0	0	0	45	45	0	0	4	45	0
	0	NaN	1	0	0	0	0	165	165	0	0	98	520	0
	0	NaN	1	0	0	0	0	16	16	0	0	19	41	0
	0	NaN	1	0	0	0	0	114	114	0	0	169	1208	0
	0	NaN	1	0	0	0	0	133	133	0	0	159	775	0
	0	NaN	1	0	0	0	0	32	32	0	0	40	69	0
	0	NaN	2	0	.75	0	-93.55176	93	93	0	1	163	4861	0
	0	NaN	3	0	22.9375	0	-56.77898	72	72	0	1	27	216	0
	0	NaN	1	0	0	0	0	18	18	0	0	70	158	0
	0	NaN	1	0	0	0	0	50	50	0	0	6	29	0
	0	NaN	3	0	2.520833	0	-1.269444	2	2	0	1	74	156	0
	0	NaN	1	0	0	0	0	90	90	0	0	55	116	0
	1	1	3	0	22.95833	0	2.93853	12	12	0	1	134	632	0
	0	NaN	1	0	0	0	0	22	22	0	0	3	2181	0
	0	NaN	1	0	0	0	0	1	1	0	0	8	27	0
	0	NaN	1	0	0	0	0	66	66	0	0	102	223	0
	0	NaN	1	0	0	0	0	106	106	0	0	124	1445	0
	1	1	1	0	0	0	0	110	110	0	0	109	489	0
	0	NaN	1	0	0	0	0	114	114	0	0	126	1269	0
	0	NaN	2	0	27.95833	0	-39.9768	53	53	0	1	170	427	0
	0	NaN	2	0	17.04167	0	-55.9915	64	64	0	1	170	1068	0
	0	NaN	2	0	3.833333	0	1.526529	0	0	0	1	3	18	0
	1	1	52	0	3.193627	0	3.001145	0	0	0	1	47	482	0
	0	NaN	1	0	0	0	0	5	5	0	0	3	76	0
	0	NaN	1	0	0	0	0	141	141	0	0	161	1105	0
	0	NaN	1	0	0	0	0	43	43	0	0	25	123	0
	0	NaN	1	0	0	0	0	58	58	0	0	174	932	0
	0	NaN	1	0	0	0	0	28	28	0	0	7	8	0
	0	NaN	1	0	0	0	0	22	22	0	0	175	1388	0
	0	NaN	1	0	0	0	0	22	22	0	0	13	30	0
	0	NaN	1	0	0	0	0	32	32	0	0	159	985	0
	0	NaN	1	0	0	0	0	21	21	0	0	24	76	0
	0	NaN	3	0	14.89583	0	-97.36432	107	107	0	1	79	292	0
	0	NaN	4	0	8.541667	0	-43.01667	49	49	0	1	78	648	0
	0	NaN	2	0	28.04167	0	-61.32266	75	75	0	1	182	1015	0
	0	NaN	1	0	0	0	0	11	11	0	0	89	575	0
	0	NaN	3	0	2.6875	0	-6.301171	8	8	0	1	168	522	0
	0	NaN	1	0	0	0	0	145	145	0	0	79	267	0
	0	NaN	1	0	0	0	0	140	140	0	0	46	102	0
	0	NaN	1	0	0	0	0	171	171	0	0	182	1130	0
	0	NaN	1	0	0	0	0	46	46	0	0	176	159	0
	0	NaN	1	0	0	0	0	72	72	0	0	137	839	0
	0	NaN	1	0	0	0	0	94	94	0	0	104	290	0
	0	NaN	1	0	0	0	0	2	2	0	0	18	39	0
	0	NaN	1	0	0	0	0	68	68	0	0	26	56	0
	0	NaN	1	0	0	0	0	35	35	0	0	168	528	0
	0	NaN	1	0	0	0	0	2	2	0	0	50	112	0
	1	1	1	0	0	0	0	33	33	0	0	2	1574	1
	0	NaN	1	0	0	0	0	4	4	0	0	169	554	0
	0	NaN	1	0	0	0	0	41	41	0	0	183	572	0
	0	NaN	2	0	18.41667	0	-22.97704	32	32	0	1	65	174	0
	1	1	1	0	0	0	0	11	11	0	0	57	89	0
	0	NaN	1	0	0	0	0	132	132	0	0	147	608	0
	0	NaN	1	0	0	0	0	41	41	0	0	21	75	0
	0	NaN	1	0	0	0	0	20	20	0	0	170	528	0
	0	NaN	4	0	6.875	0	-.6923708	5	5	0	1	23	1186	0
	0	NaN	1	0	0	0	0	163	163	0	0	39	186	0
	0	NaN	1	0	0	0	0	16	16	0	0	184	3935	0
	0	NaN	1	0	0	0	0	45	45	0	0	150	491	0
	0	NaN	2	0	104.9583	0	13.37566	39	39	0	1	158	609	0
	0	NaN	1	0	0	0	0	3	3	0	0	27	67	0
	0	NaN	2	0	.9166667	0	-185.7091	186	186	0	1	76	261	0
	0	NaN	1	0	0	0	0	67	67	0	0	42	176	0
	0	NaN	2	0	41.79167	0	16.39375	4	4	0	1	75	184	0
	0	NaN	1	0	0	0	0	164	164	0	0	183	6477	0
	0	NaN	1	0	0	0	0	111	111	0	0	59	613	0
	0	NaN	1	0	0	0	0	31	31	0	0	35	156	0
	0	NaN	1	0	0	0	0	8	8	0	0	72	248	0
	0	NaN	1	0	0	0	0	66	66	0	0	161	420	0
	0	NaN	2	0	53.08333	0	-42.45125	68	68	0	1	103	510	0
	0	NaN	1	0	0	0	0	98	98	0	0	21	223	0
	0	NaN	1	0	0	0	0	112	112	0	0	179	1190	0
	0	NaN	2	0	9.291667	0	-9.336875	13	13	0	1	10	51	0
	0	NaN	2	0	.4166667	0	-26.25836	26	26	0	1	55	111	0
	0	NaN	1	0	0	0	0	15	15	0	0	5	48	0
	0	NaN	1	0	0	0	0	125	125	0	0	173	4150	0
	0	NaN	1	0	0	0	0	40	40	0	0	77	107	0
	0	NaN	1	0	0	0	0	18	18	0	0	126	185	0
	0	NaN	1	0	0	0	0	64	64	0	0	160	699	0
	0	NaN	1	0	0	0	0	57	57	0	0	58	94	0
	0	NaN	1	0	0	0	0	50	50	0	0	25	63	0
	0	NaN	1	0	0	0	0	53	53	0	0	5	27	0
	0	NaN	1	0	0	0	0	167	167	0	0	164	979	0
	0	NaN	1	0	0	0	0	132	132	0	0	8	33	0
	0	NaN	1	0	0	0	0	65	65	0	0	12	80	0
	0	NaN	1	0	0	0	0	25	25	0	0	27	154	0
	0	NaN	8	0	4.255952	0	2.567675	1	1	0	1	-1	15	0
	0	NaN	3	0	10.02083	0	-93.03831	99	99	0	1	178	1261	0
	0	NaN	1	0	0	0	0	8	8	0	0	113	318	0
	0	NaN	1	0	0	0	0	30	30	0	0	86	169	0
	0	NaN	1	0	0	0	0	30	30	0	0	4	140	0
	0	NaN	4	0	2.083333	0	-134.3496	135	135	0	1	92	641	0
	0	NaN	1	0	0	0	0	42	42	0	0	106	219	0
	0	NaN	1	0	0	0	0	45	45	0	0	14	99	0
	0	NaN	1	0	0	0	0	129	129	0	0	169	1205	0
	0	NaN	1	0	0	0	0	31	31	0	0	75	333	0
	0	NaN	1	0	0	0	0	45	45	0	0	12	39	0
	0	NaN	1	0	0	0	0	27	27	0	0	1	778	0
	0	NaN	1	0	0	0	0	96	96	0	0	57	89	0
	0	NaN	1	0	0	0	0	130	130	0	0	50	98	0
	0	NaN	1	0	0	0	0	93	93	0	0	30	262	0
	0	NaN	1	0	0	0	0	23	23	0	0	167	861	0
	0	NaN	1	0	0	0	0	101	101	0	0	181	1196	0
	0	NaN	12	0	10.54545	0	9.572163	0	0	0	1	180	2555	0
	0	NaN	2	0	6.875	0	-1.342221	4	4	0	1	58	221	0
	0	NaN	1	0	0	0	0	82	82	0	0	44	200	0
	0	NaN	1	0	0	0	0	71	71	0	0	53	360	0
	0	NaN	1	0	0	0	0	120	120	0	0	172	943	0
	1	1	8	0	25.63691	0	22.08359	0	0	0	1	26	94	0
	0	NaN	1	0	0	0	0	143	143	0	0	172	857	0
	1	1	2	0	7.125	0	-106.0374	109	109	0	1	170	2304	0
	0	NaN	1	0	0	0	0	115	115	0	0	54	138	0
	0	NaN	2	0	6.625	0	-25.67065	28	28	0	1	20	73	0
	0	NaN	1	0	0	0	0	36	36	0	0	98	324	0
	0	NaN	1	0	0	0	0	69	69	0	0	81	140	0
	0	NaN	3	0	30.54167	0	-95.18683	115	115	0	1	56	217	0
	0	NaN	1	0	0	0	0	73	73	0	0	67	265	0
	0	NaN	1	0	0	0	0	46	46	0	0	160	120	0
	0	NaN	1	0	0	0	0	181	181	0	0	170	1292	0
	0	NaN	2	0	92	0	25.98802	20	20	0	1	77	1116	0
	0	NaN	2	0	14.04167	0	.4433917	6	6	0	1	11	93	0
	0	NaN	1	0	0	0	0	104	104	0	0	170	1167	0
	0	NaN	1	0	0	0	0	120	120	0	0	102	577	0
	0	NaN	1	0	0	0	0	26	26	0	0	83	333	0
	0	NaN	1	0	0	0	0	174	174	0	0	167	2448	0
	0	NaN	2	0	14.95833	0	-149.3239	156	156	0	1	70	264	0
	0	NaN	2	0	.0416667	0	-24.45628	24	24	0	1	149	662	0
	0	NaN	1	0	0	0	0	12	12	0	0	30	70	0
	0	NaN	3	0	6.5625	0	-19.08284	23	23	0	1	21	90	0
	0	NaN	1	0	0	0	0	27	27	0	0	50	73	0
	0	NaN	1	0	0	0	0	94	94	0	0	22	10	0
	0	NaN	1	0	0	0	0	16	16	0	0	21	154	0
	0	NaN	6	0	22.375	0	-25.69895	44	44	0	1	43	362	0
	0	NaN	1	0	0	0	0	62	62	0	0	15	264	0
	1	1	1	0	0	0	0	141	141	0	0	23	55	0
	0	NaN	1	0	0	0	0	176	176	0	0	83	234	0
	0	NaN	1	0	0	0	0	49	49	0	0	0	94	0
	0	NaN	1	0	0	0	0	42	42	0	0	117	329	0
	0	NaN	1	0	0	0	0	167	167	0	0	114	242	0
	0	NaN	1	0	0	0	0	170	170	0	0	168	1700	0
	0	NaN	1	0	0	0	0	0	0	0	0	5	55	0
	0	NaN	2	0	13.04167	0	-115.4968	122	122	0	1	115	635	0
	0	NaN	3	0	9.791667	0	-34.69627	41	41	0	1	50	337	0
	0	NaN	1	0	0	0	0	4	4	0	0	80	228	0
	0	NaN	1	0	0	0	0	116	116	0	0	170	511	0
	0	NaN	1	0	0	0	0	134	134	0	0	91	452	0
	0	NaN	2	0	.3333333	0	-126.8553	127	127	0	1	158	709	0
	0	NaN	1	0	0	0	0	48	48	0	0	43	961	0
	0	NaN	2	0	27.125	0	-123.2879	136	136	0	1	111	630	0
	0	NaN	1	0	0	0	0	155	155	0	0	34	292	0
	0	NaN	1	0	0	0	0	0	0	0	0	-1	231	0
	0	NaN	1	0	0	0	0	117	117	0	0	36	180	0
	1	1	8	0	.3869047	0	-21.87433	22	22	0	1	89	268	0
	0	NaN	1	0	0	0	0	73	73	0	0	190	1757	0
	0	NaN	2	0	.8333333	0	-120.3252	120	120	0	1	166	1391	0
	0	NaN	1	0	0	0	0	33	33	0	0	123	850	0
	0	NaN	1	0	0	0	0	19	19	0	0	15	36	0
	0	NaN	1	0	0	0	0	164	164	0	0	146	1219	0
	0	NaN	1	0	0	0	0	96	96	0	0	51	150	0
	0	NaN	1	0	0	0	0	162	162	0	0	152	1224	0
	0	NaN	1	0	0	0	0	24	24	0	0	72	184	0
	0	NaN	3	0	30.35417	0	-82.18152	102	102	0	1	126	835	0
	0	NaN	1	0	0	0	0	176	176	0	0	159	316	0
	0	NaN	1	0	0	0	0	25	25	0	0	106	256	0
	0	NaN	1	0	0	0	0	28	28	0	0	6	391	0
	0	NaN	1	0	0	0	0	145	145	0	0	100	1336	0
	0	NaN	1	0	0	0	0	14	14	0	0	21	488	0
	0	NaN	1	0	0	0	0	19	19	0	0	132	358	0
	0	NaN	1	0	0	0	0	86	86	0	0	37	101	0
	0	NaN	1	0	0	0	0	64	64	0	0	40	228	0
	0	NaN	5	0	6.489583	0	-24.51387	29	29	0	1	139	363	0
	0	NaN	1	0	0	0	0	107	107	0	0	51	110	0
	0	NaN	2	0	7.875	0	-31.06441	35	35	0	1	152	304	0
	0	NaN	2	0	.0416667	0	-139.8975	139	139	0	1	161	798	0
	0	NaN	1	0	0	0	0	52	52	0	0	70	331	0
	0	NaN	1	0	0	0	0	166	166	0	0	171	4082	0
	0	NaN	2	0	5.458333	0	-114.3248	117	117	0	1	0	636	0
	0	NaN	1	0	0	0	0	183	183	0	0	47	1754	0
	0	NaN	1	0	0	0	0	41	41	0	0	130	331	0
	0	NaN	1	0	0	0	0	54	54	0	0	42	132	0
	0	NaN	1	0	0	0	0	113	113	0	0	0	8153	0
	0	NaN	1	0	0	0	0	3	3	0	0	7	24	0
	0	NaN	1	0	0	0	0	14	14	0	0	170	1491	0
	0	NaN	1	0	0	0	0	54	54	0	0	97	492	0
	0	NaN	1	0	0	0	0	86	86	0	0	70	474	0
	0	NaN	1	0	0	0	0	64	64	0	0	71	134	0
	0	NaN	1	0	0	0	0	3	3	0	0	155	1844	0
	0	NaN	1	0	0	0	0	44	44	0	0	121	712	0
	0	NaN	1	0	0	0	0	19	19	0	0	15	128	0
	0	NaN	1	0	0	0	0	0	0	0	0	2	16	0
	0	NaN	1	0	0	0	0	106	106	0	0	105	311	0
	0	NaN	1	0	0	0	0	44	44	0	0	62	65	0
	0	NaN	1	0	0	0	0	11	11	0	0	78	197	0
	0	NaN	1	0	0	0	0	113	113	0	0	156	603	0
	0	NaN	6	0	21.08333	0	-21.88429	39	39	0	1	148	645	0
	0	NaN	1	0	0	0	0	38	38	0	0	41	125	0
	0	NaN	2	0	2.958333	0	-19.49942	20	20	0	1	9	72	0
	0	NaN	2	0	.0416667	0	-42.96979	42	42	0	1	31	188	0
	0	NaN	1	0	0	0	0	141	141	0	0	76	773	0
	0	NaN	5	0	4.979167	0	-44.38103	48	48	0	1	-1	8	0
	0	NaN	1	0	0	0	0	16	16	0	0	17	46	0
	0	NaN	1	0	0	0	0	15	15	0	0	31	62	0
	0	NaN	3	0	7.854167	0	-42.62831	47	47	0	1	100	354	0
	0	NaN	1	0	0	0	0	103	103	0	0	177	461	0
	0	NaN	1	0	0	0	0	88	88	0	0	44	364	0
	0	NaN	1	0	0	0	0	167	167	0	0	171	1304	0
	0	NaN	1	0	0	0	0	69	69	0	0	173	358	0
	0	NaN	1	0	0	0	0	94	94	0	0	117	305	0
	0	NaN	1	0	0	0	0	77	77	0	0	47	457	0
	0	NaN	4	0	25.33333	0	-32.15588	51	51	0	1	36	11	0
	0	NaN	1	0	0	0	0	92	92	0	0	132	459	0
	0	NaN	1	0	0	0	0	174	174	0	0	105	1569	0
	0	NaN	1	0	0	0	0	144	144	0	0	150	4259	0
	0	NaN	1	0	0	0	0	52	52	0	0	144	432	0
	0	NaN	2	0	44.25	0	17.89655	4	4	0	1	114	472	0
	0	NaN	7	0	1.145833	0	-11.11251	12	12	0	1	6	140	0
	0	NaN	2	0	7.833333	0	-35.33211	39	39	0	1	25	87	0
	0	NaN	1	0	0	0	0	117	117	0	0	31	193	0
	0	NaN	1	0	0	0	0	59	59	0	0	166	2581	0
	0	NaN	1	0	0	0	0	183	183	0	0	182	604	0
	0	NaN	2	0	20.04167	0	-69.94833	79	79	0	1	149	2014	0
	0	NaN	2	0	3	0	-2.4906	3	3	0	1	3	13	0
	0	NaN	1	0	0	0	0	51	51	0	0	171	534	0
	0	NaN	1	0	0	0	0	2	2	0	0	92	86	0
	0	NaN	1	0	0	0	0	44	44	0	0	27	73	0
	0	NaN	3	0	18.47917	0	-82.59569	94	94	0	1	165	1587	0
	0	NaN	1	0	0	0	0	3	3	0	0	2	25	0
	0	NaN	1	0	0	0	0	100	100	0	0	58	239	0
	0	NaN	1	0	0	0	0	179	179	0	0	177	771	0
	1	1	5	0	7.510417	0	-11.78346	17	17	0	1	64	521	0
	0	NaN	1	0	0	0	0	108	108	0	0	172	1974	0
	0	NaN	1	0	0	0	0	0	0	0	0	5	70	0
	0	NaN	1	0	0	0	0	90	90	0	0	45	191	0
	0	NaN	1	0	0	0	0	101	101	0	0	45	70	0
	0	NaN	1	0	0	0	0	53	53	0	0	139	378	0
	0	NaN	1	0	0	0	0	0	0	0	0	-1	11	0
	0	NaN	1	0	0	0	0	11	11	0	0	139	479	0
	0	NaN	1	0	0	0	0	27	27	0	0	16	119	0
	0	NaN	1	0	0	0	0	92	92	0	0	170	2353	0
	0	NaN	3	0	5.020833	0	-97.63131	100	100	0	1	43	104	0
	0	NaN	2	0	.0416667	0	-33.10014	33	33	0	1	109	1096	0
	0	NaN	1	0	0	0	0	16	16	0	0	64	131	0
	0	NaN	1	0	0	0	0	140	140	0	0	159	1425	0
	0	NaN	1	0	0	0	0	10	10	0	0	164	363	0
	0	NaN	2	0	.1666667	0	-32.20845	32	32	0	1	181	2513	0
	0	NaN	1	0	0	0	0	155	155	0	0	50	171	0
	0	NaN	1	0	0	0	0	100	100	0	0	174	1368	0
	0	NaN	2	0	159.875	0	54.01573	25	25	0	1	127	1445	0
	0	NaN	2	0	140.9167	0	40.34491	30	30	0	1	138	582	0
	0	NaN	1	0	0	0	0	10	10	0	0	57	114	0
	1	1	4	0	8.25	0	4.413079	1	1	0	1	31	144	0
	1	1	1	0	0	0	0	30	30	0	0	176	602	0
	0	NaN	1	0	0	0	0	93	93	0	0	-1	428	0
	0	NaN	1	0	0	0	0	92	92	0	0	17	87	0
	0	NaN	1	0	0	0	0	143	143	0	0	105	225	0
	0	NaN	1	0	0	0	0	92	92	0	0	78	156	0
	0	NaN	2	0	35.20833	0	-9.506145	27	27	0	1	170	1101	0
	0	NaN	1	0	0	0	0	94	94	0	0	12	93	0
	0	NaN	4	0	5	0	-69.29494	73	73	0	1	162	2036	0
	0	NaN	2	0	.0416667	0	-175.7189	175	175	0	1	107	283	0
	0	NaN	1	0	0	0	0	3	3	0	0	22	81	0
	0	NaN	1	0	0	0	0	149	149	0	0	47	214	0
	0	NaN	1	0	0	0	0	27	27	0	0	172	388	0
	1	1	26	0	6.79	0	-6.36547	12	12	0	1	76	856	0
	0	NaN	1	0	0	0	0	149	149	0	0	148	504	0
	0	NaN	1	0	0	0	0	31	31	0	0	-1	321	0
	0	NaN	1	0	0	0	0	140	140	0	0	102	315	0
	1	1	2	0	5.833333	0	-62.26238	65	65	0	1	65	349	0
	1	1	7	0	.3125	0	.2035405	0	0	0	1	49	51	0
	0	NaN	1	0	0	0	0	8	8	0	0	40	127	0
	0	NaN	2	0	4.875	0	-133.2614	135	135	0	1	108	469	0
	0	NaN	1	0	0	0	0	137	137	0	0	111	274	0
	0	NaN	1	0	0	0	0	83	83	0	0	27	180	0
	0	NaN	1	0	0	0	0	13	13	0	0	70	119	0
	0	NaN	1	0	0	0	0	101	101	0	0	181	1381	0
	0	NaN	1	0	0	0	0	67	67	0	0	161	739	0
	0	NaN	1	0	0	0	0	178	178	0	0	175	2014	0
	0	NaN	1	0	0	0	0	76	76	0	0	155	225	0
	0	NaN	1	0	0	0	0	4	4	0	0	158	1176	0
	0	NaN	1	0	0	0	0	20	20	0	0	61	294	0
	1	1	1	0	0	0	0	46	46	0	0	123	510	0
	0	NaN	1	0	0	0	0	3	3	0	0	26	97	0
	0	NaN	2	0	109	0	53.36399	1	1	0	1	161	685	0
	0	NaN	9	0	3.197917	0	-128.4293	131	131	0	1	157	457	0
	0	NaN	3	0	20.41667	0	-92.16882	105	105	0	1	177	396	0
	0	NaN	1	0	0	0	0	89	89	0	0	54	432	0
	0	NaN	2	0	26.08333	0	-104.843	117	117	0	1	92	370	0
	0	NaN	1	0	0	0	0	140	140	0	0	139	1361	0
	1	1	16	0	8.741667	0	-42.37899	50	50	0	1	170	1210	0
	0	NaN	1	0	0	0	0	60	60	0	0	52	78	0
	0	NaN	2	0	29	0	-.4420708	14	14	0	1	16	99	0
	0	NaN	1	0	0	0	0	52	52	0	0	148	357	0
	0	NaN	1	0	0	0	0	25	25	0	0	156	492	0
	0	NaN	1	0	0	0	0	23	23	0	0	95	218	0
	0	NaN	1	0	0	0	0	65	65	0	0	50	139	0
	0	NaN	1	0	0	0	0	62	62	0	0	86	548	0
	0	NaN	1	0	0	0	0	1	1	0	0	-1	497	0
	0	NaN	2	0	12.75	0	-70.77956	77	77	0	1	174	430	0
	0	NaN	1	0	0	0	0	65	65	0	0	36	272	0
	0	NaN	4	0	15.625	0	-52.39729	64	64	0	1	52	195	0
	0	NaN	1	0	0	0	0	142	142	0	0	86	1115	0
	0	NaN	1	0	0	0	0	42	42	0	0	99	263	0
	0	NaN	3	0	44.0625	0	23.38872	5	5	0	1	32	103	0
	0	NaN	1	0	0	0	0	131	131	0	0	50	205	0
	1	1	2	0	85.91666	0	-55.08186	98	98	0	1	55	638	0
	0	NaN	9	0	14.88021	0	10.34126	2	2	0	1	156	462	0
	0	NaN	1	0	0	0	0	145	145	0	0	64	88	0
	0	NaN	1	0	0	0	0	183	183	0	0	109	512	0
	0	NaN	1	0	0	0	0	93	93	0	0	186	3679	0
	0	NaN	3	0	3.5625	0	-18.66206	21	21	0	1	90	1185	0
	0	NaN	1	0	0	0	0	94	94	0	0	46	862	0
	1	1	4	0	1.069444	0	-39.92701	40	40	0	1	140	364	0
	0	NaN	1	0	0	0	0	3	3	0	0	1	1419	0
	0	NaN	1	0	0	0	0	40	40	0	0	164	2235	0
	0	NaN	1	0	0	0	0	50	50	0	0	-1	659	0
	0	NaN	1	0	0	0	0	23	23	0	0	80	300	0
	0	NaN	1	0	0	0	0	131	131	0	0	68	296	0
	0	NaN	1	0	0	0	0	40	40	0	0	49	164	0
	0	NaN	1	0	0	0	0	31	31	0	0	71	205	0
	0	NaN	1	0	0	0	0	92	92	0	0	29	328	0
	0	NaN	1	0	0	0	0	25	25	0	0	178	714	0
	0	NaN	1	0	0	0	0	6	6	0	0	141	166	0
	0	NaN	1	0	0	0	0	111	111	0	0	133	371	0
	0	NaN	1	0	0	0	0	82	82	0	0	74	359	0
	0	NaN	1	0	0	0	0	18	18	0	0	79	80	0
	1	1	1	0	0	0	0	155	155	0	0	30	80	0
	0	NaN	1	0	0	0	0	29	29	0	0	164	311	0
	1	2	6	38.08333	12.55833	-23.30948	-31.88587	42	42	1	1	175	2515	0
	0	NaN	1	0	0	0	0	181	181	0	0	151	529	0
	0	NaN	2	0	141.0833	0	56.88754	13	13	0	1	173	2299	0
	0	NaN	1	0	0	0	0	0	0	0	0	-1	250	0
	0	NaN	1	0	0	0	0	127	127	0	0	169	2228	0
	0	NaN	3	0	39.08333	0	17.95551	8	8	0	1	164	4451	0
	0	NaN	1	0	0	0	0	9	9	0	0	8	32	0
	0	NaN	1	0	0	0	0	21	21	0	0	43	101	0
	0	NaN	1	0	0	0	0	23	23	0	0	165	958	0
	0	NaN	1	0	0	0	0	47	47	0	0	167	977	0
	0	NaN	1	0	0	0	0	20	20	0	0	1	21	0
	0	NaN	1	0	0	0	0	164	164	0	0	59	114	0
	0	NaN	1	0	0	0	0	184	184	0	0	156	1153	0
	0	NaN	1	0	0	0	0	35	35	0	0	21	92	0
	0	NaN	2	0	7.958333	0	-82.12134	86	86	0	1	24	405	0
	0	NaN	1	0	0	0	0	99	99	0	0	66	154	0
	0	NaN	1	0	0	0	0	2	2	0	0	4	107	0
	0	NaN	1	0	0	0	0	19	19	0	0	84	226	0
	0	NaN	1	0	0	0	0	149	149	0	0	57	361	0
	0	NaN	1	0	0	0	0	71	71	0	0	33	130	0
	0	NaN	1	0	0	0	0	15	15	0	0	7	71	0
	0	NaN	1	0	0	0	0	140	140	0	0	57	490	0
	0	NaN	1	0	0	0	0	6	6	0	0	13	81	0
	0	NaN	2	0	57.125	0	18.48876	10	10	0	1	157	2311	0
	0	NaN	1	0	0	0	0	167	167	0	0	51	1795	0
	0	NaN	1	0	0	0	0	144	144	0	0	93	492	0
	0	NaN	1	0	0	0	0	32	32	0	0	33	90	0
	0	NaN	1	0	0	0	0	8	8	0	0	16	51	0
	0	NaN	2	0	6.875	0	-6.896817	10	10	0	1	12	40	0
	0	NaN	1	0	0	0	0	67	67	0	0	23	51	0
	0	NaN	1	0	0	0	0	152	152	0	0	175	658	0
	0	NaN	7	0	3.493056	0	-1.401102	4	4	0	1	1	44	0
	0	NaN	1	0	0	0	0	12	12	0	0	97	257	0
	0	NaN	1	0	0	0	0	136	136	0	0	177	633	0
	0	NaN	1	0	0	0	0	85	85	0	0	27	72	0
	0	NaN	5	0	10.53125	0	-112.3675	120	120	0	1	87	463	0
	1	1	3	0	14.66667	0	-93.13503	102	102	0	1	59	320	0
	0	NaN	1	0	0	0	0	31	31	0	0	89	160	0
	1	1	6	0	9.025	0	-39.29638	46	46	0	1	74	283	0
	0	NaN	1	0	0	0	0	14	14	0	0	47	55	0
	0	NaN	1	0	0	0	0	53	53	0	0	47	132	0
	0	NaN	2	0	11	0	5.493137	0	0	0	1	2	13	0
	0	NaN	3	0	32.45833	0	-29.48229	51	51	0	1	165	2635	0
	0	NaN	1	0	0	0	0	54	54	0	0	168	1118	0
	0	NaN	6	0	26.75833	0	5.107765	17	17	0	1	130	509	0
